,URL,Property_Type,MLS/Listing_ID,Full_Street_Address,Neighborhood,ZipCode,Price,Description,Dishwasher,beds,Baths,Interior,Year_Built,Patio,Pool,Air_Conditioning,Garage_-_Attached,Water_View,New_Construction,Stucco,Brick,Pre-War,Courtyard,Wood_Heating,Frame,Gardens,Pets_Allowed,Stone,Garage,Concrete_Block,Central_Air_Conditioning,Private_Storage,Terrace,Aluminum_Siding,Cedar_Siding,Storage_Room,Washer_Dryer_Included,Concrete_Siding,Wood,Wooded,on_market_date,Exercise_Room,Half_Bath_(F),Vinyl_(F),Interior_Sq_Ft,Exterior_Acres,Address_Number,Street,Street_adj,last,second_last,second,address_addendum,apt_num
2941,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3203522/102-29-134th-street-richmond-hill-queens-ny-11418,Multi Family Townhouse,3203522,102-29 134th Street,Richmond Hill,11418.0,835000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormRecently renovated, beautiful 2 family property with 2nd and 3rd floor duplex, hardwood floors through the house, granite counter tops, huge Kitchens with beautiful cupboards, separate laundry room in basement, 1 block from Grocery stores, Laundromat, Sybils Restaurant and bus stops. Excellent location. A great rental property or family home!",,5.0,2.0,,1915.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,0.0,,0.05,102-29,134th Street,"['134TH', 'STREET']",STREET,134,STREET,,
2942,https://www.elliman.com/newyorkcity/sales/detail/612-l-789-16_3249947/51-06-64th-street-maspeth-queens-ny-11377,Single Family Townhouse,3249947,51-06 64th Street,Maspeth,11377.0,835000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormLovingly Kept & Updated 1-Family Brick in Excellent Condition. Three Bedrooms with Great Closet Space, Bathrooms on Each Floor including Big Modern 4-Piece Bathroom on 2nd Floor.  Bright Open Floorplan on Main Floor.  Parking for 2 cars in Garage and Front of House.  Newly Renovated Bsmt with Great Storage and Doors to Backyard Patio & Garden, Attached Garage, and Front of House.",,3.0,1.0,,1950.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.04,51-06,64th Street,"['64TH', 'STREET']",STREET,64,STREET,,
2943,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3136798/6513-79-street-middle-village-queens-ny-11379,Multi Family Townhouse,3136798,6513 79 Street,Middle Village,11379.0,835000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormTwo family, six room three bedroom over five room three bedroom. Full basement private yard two car garage. Vacant on closing. Two blocks to PS 49 Juniper Valley Park & Metropolitan Ave.",,6.0,2.0,,1920.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.04,6513,79 Street,"['79', 'STREET']",STREET,79,STREET,,
2944,https://www.elliman.com/newyorkcity/sales/detail/612-l-789-16_3252841/6314-eliot-avenue-middle-village-queens-ny-11379,Multi Family Townhouse,3252841,6314 Eliot Avenue,Middle Village,11379.0,835000.0,Click for NYS Housing Discrimination Disclosure Notice & Form2 Family Brick house. Full basement with separate entrance. Convenient to bus and M train. Sold as is. Don't miss this opportunity!,,6.0,2.0,,1925.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.05,6314,Eliot Avenue,"['ELIOT', 'AVENUE']",AVENUE,ELIOT,AVENUE,,
2945,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3233175/67-64-79th-street-middle-village-queens-ny-11379,Multi Family Townhouse,3233175,67-64 79th Street,Middle Village,11379.0,835000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormAttached 2-Family brick single story home with front and back apartments, full finished basement and private backyard. There are h/w floors and the brick has been pointed. Zoned for PS/IS 87. Near shopping and transportation.",,3.0,2.0,"1,340 
				Sq Ft.",1920.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1340.0,0.05,67-64,79th Street,"['79TH', 'STREET']",STREET,79,STREET,,
2946,https://www.elliman.com/newyorkcity/sales/detail/612-l-789-16_3253353/15-13-149th-street-whitestone-queens-ny-11357,Single Family Home,3253353,15-13 149th Street,Whitestone,11357.0,835000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormPRIME LOCATION! Move Right Into this Immaculate Home in the Heart of Whitestone. Sunny Open Concept First Floor with Sun Room, Living Room, Formal Dining, and a Renovated Eat-In-Kitchen. Home Boasts Granite Countertops, Oak Cabinetry, Exposed Brick, Stone Wall, Three Generous Size Bedrooms, Full Unfinished Basement, Fenced Yard, and R3A Zoning. Don't Miss the Opportunity to Make Whitestone Home.",,3.0,1.0,"1,344 
				Sq Ft.",1925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1344.0,0.06,15-13,149th Street,"['149TH', 'STREET']",STREET,149,STREET,,
2947,https://www.elliman.com/newyorkcity/sales/detail/612-l-789-16_3255846/19-62-81st-st-astoria-heights-queens-ny-11370,Single Family Home,3255846,19-62 81st St,Astoria Heights,11370.0,834999.0,"Click for NYS Housing Discrimination Disclosure Notice & FormSingle Family 2 Story Attached Property located in the heart of up and coming East Elmhurst, Queens, NY 4 bedrooms 2 baths, On side entrance to basement (mother/daughter), 2 car driveway Seller is extremely motivated!",,4.0,2.0,"1,224 
				Sq Ft.",1945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1224.0,0.04,19-62,81st St,"['81ST', 'ST']",STREET,81ST,ST,,
2948,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3215958/118-31-199-southeastern-queens-queens-ny-11412,Multi Family Townhouse,3215958,118-31 199,Southeastern Queens,11412.0,830000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormLarge 2 family house with open concept floor plan.  Contains beautiful full finished basement with high ceilings.  Excellent overall condition with updated appliances in the heart of St. Albans, Queens.   Close to shopping and public transport.",,6.0,4.0,"1,830 
				Sq Ft.",2006.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,0.0,0.0,1830.0,0.06,118-31,199,['199'],199,,,STREET,
2949,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3195294/171-36-bagley-avenue-flushing-queens-ny-11358,Single Family Home,3195294,171-36 Bagley Avenue,Flushing,11358.0,830000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormAll Info Not Guaranteed Potential Buyer Must Re-Verify Independently All Info By Self. A Beautiful Sunny And Spacious Colonial On A Great Block. Large Eik, Full Finished Bsmt, Private Yard, Originally 3Br House Converted To Large 2Br Plus Large Walk In Closet. Finished Room In Attic. Stand Up With Lots Of Windows. Hardwood Floors Throughout. Convenient To All. Must See !!",,3.0,2.0,,1930.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.0,0.0,,0.07,171-36,Bagley Avenue,"['BAGLEY', 'AVENUE']",AVENUE,BAGLEY,AVENUE,,
2950,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3156731/145-37-105th-avenue-jamaica-queens-ny-11435,Multi Family Townhouse,3156731,145-37 105th Avenue,Jamaica,,830000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormLarge Two family home, 6 BR, 5 Baths, Full Finished Basement, 2 Boiler, 2 Hot water Tank",,6.0,5.0,,1915.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.06,145-37,105th Avenue,"['105TH', 'AVENUE']",AVENUE,105,AVENUE,,
2951,https://www.elliman.com/newyorkcity/sales/detail/612-l-789-16_3251238/47-40-168th-street-flushing-queens-ny-11358,Single Family Home,3251238,47-40 168th Street,Flushing,11358.0,829999.0,"Click for NYS Housing Discrimination Disclosure Notice & FormMeticulously kept Center Flushing attached 1-family house with 3 bedrooms and 1.5 baths. Beautiful backyard. Located on a quite street full of great families. Near Utopia Parkway for supermarkets, restaurants & shopping, Kissena Corridor Park & golf course.",,3.0,1.0,"1,580 
				Sq Ft.",1960.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1580.0,0.06,47-40,168th Street,"['168TH', 'STREET']",STREET,168,STREET,,
2952,https://www.elliman.com/newyorkcity/sales/detail/612-l-789-16_3252971/115-18-107th-ave-richmond-hill-queens-ny-11418,Multi Family Townhouse,3252971,115-18 107th Ave,Richmond Hill,11418.0,829900.0,"Click for NYS Housing Discrimination Disclosure Notice & FormTwo family Beautiful Corner Home in South Richmond Hill Featuring, 4 bedrooms, 3 full baths, Finished basement With Outside Entrance, and a 2 Detached Garage. Backyard/Porch Beautiful Updated Spectacular Home In An Excellent Area. Easy Access To Everything Shopping Mall, Restaurant, Highways and all..Do Not Knock on the Door.",,4.0,3.0,,1920.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.06,115-18,107th Ave,"['107TH', 'AVE']",AVENUE,107,AVE,,
2953,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3208782/61-39-212th-street-oakland-gardens-queens-ny-11364,Single Family Home,3208782,61-39 212th Street,Oakland Gardens,11364.0,829888.0,Click for NYS Housing Discrimination Disclosure Notice & FormSpacious 1 Family Home in the much desirable Tall Oaks Section of Bayside! Priced to sell!!! Oversized lot... Central Air....School District 26....Close to all....Tree Lined Streets!!!!,,3.0,1.0,,1940.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.11,61-39,212th Street,"['212TH', 'STREET']",STREET,212,STREET,,
2954,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_2955750/134-07-van-wyck-expressway-south-ozone-park-queens-ny-11420,Multi Family Townhouse,2955750,134-07 Van Wyck Expressway,South Ozone Park,11420.0,829000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormFully Detached 2 Fam - 100% Renovated! 1st Fl- 3 Bedroom, 2 Full Bath, Lr, Dr, Granite Kitchen 2nd Fl - (Shown By Appt Only) 3 Bedroom, 2 Full Bath, Lr, Dr, Granite Kitchen Fully Finished Basement W/ Full Bath And Separate Entrance 60X100 Lot Size In Excellent Location Private Driveway",,6.0,4.0,,2005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.1,134-07,Van Wyck Expressway,"['VAN', 'WYCK', 'EXPRESSWAY']",EXPRESSWAY,WYCK,WYCK,,
2955,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3228470/102-44-86-avenue-richmond-hill-queens-ny-11418,Multi Family Townhouse,3228470,102-44 86 Avenue,Richmond Hill,11418.0,829000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormTimeless Victorian Home in Richmond Hill.  A stunning piece of history. Built in 1910, this home has been beautifully restored and updated to reflect its era. The covered front porch with arches offers a casual outdoor escape. Stained glass windows, pocket doors, and an exposed brick wall are some of the few details preserved in this beautiful home. Investment ready with 3 bedrooms (flexible 4), 1 bath duplex unit over a 2 bedroom 2 bath duplex. Modern and Tastefully renovated kitchens and baths throughout. A spacious private backyard is large enough to be enjoyed by all. Relaxation and recreation is also available with 536 acres of wilderness at Forest Park just 5 blocks away. Conveniently located close to shops. A brisk 2 minutes walk from the J/M trains at the 104th St Station. Zoned for PS66.",,5.0,3.0,,1910.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.0,0.0,,0.07,102-44,86 Avenue,"['86', 'AVENUE']",AVENUE,86,AVENUE,,
2956,https://www.elliman.com/newyorkcity/sales/detail/612-l-789-16_3249509/88-15-burdette-pl-jamaica-queens-ny-11432,Multi Family Townhouse,3249509,88-15 Burdette Pl,Jamaica,11432.0,829000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormLOCATION! LOCATION!! LOCATION!!! This property is located in the heart of Jamaica, and blocks away from Subway, buses, LIRR & Airtrain. This 2 family house has lot of bones. Sold as is.  R7-A zoning, developer's delight! Priced for sell. Wont last!",,7.0,3.0,,1910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.04,88-15,Burdette Pl,"['BURDETTE', 'PL']",PLACE,BURDETTE,PL,,
2957,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3192876/210-18-20-hillside-avenue-queens-village-queens-ny-11427,Multi Family Townhouse,3192876,210-18/20 Hillside Avenue,Queens Village,11427.0,829000.0,"Click for NYS Housing Discrimination Disclosure Notice & Form2 Family brick! Very well maintained in Queens Village. Excellent for professional office, 3 parking spaces in the rear. Diamond Condition! Must See!",,4.0,3.0,"2,450 
				Sq Ft.",1949.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2450.0,0.06,210-18/20,Hillside Avenue,"['HILLSIDE', 'AVENUE']",AVENUE,HILLSIDE,AVENUE,,
2958,https://www.elliman.com/newyorkcity/sales/detail/612-l-789-16_h6065918/158-14-75th-road-northeastern-queens-queens-ny-11366,Multi Family Townhouse,H6065918,158-14 75th Road,Northeastern Queens,11366.0,829000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormOpportunity knocks at your door! Own this beautiful 2 family home in sought after Fresh Meadows, Queens. Live in one unit and rent the other or share with family! Home boasts a renovated openly spaced basement which may be used as a playroom or man/woman cave. The attic is finished with a 1/2 bath suite which may be used as a second bedroom or office.  Separate front and side door entrances limit contact with tenants and provide privacy. New flooring, kitchen counters, and other renovations performed throughout the house in June 2020. New single tiled roof added in 2018. Don't worry about looking for parking, for your gated driveway awaits! The backyard is fenced and ideal for summer BBQ gatherings. Tax amount does not reflect STAR rebate. This one wont last!",,3.0,2.0,"1,632 
				Sq Ft.",1930.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,0.0,1632.0,0.06,158-14,75th Road,"['75TH', 'ROAD']",ROAD,75,ROAD,,
2959,https://www.elliman.com/newyorkcity/sales/detail/612-l-789-16_3253336/130-44-115th-street-south-ozone-park-queens-ny-11420,Multi Family Townhouse,3253336,130-44 115th Street,South Ozone Park,11420.0,829000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormRenovated 2 family in South Ozone Park. 2 spacious bedrooms in each unit with Living room/dining room, kitchen and full bath. Upgrades include updated appliances, bathrooms with built in Bluetooth speakers, and more! Has a Private Driveway as well. Close to public transportation and shops. Great opportunity, won't last!",,4.0,2.0,,1925.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.0,0.0,,0.06,130-44,115th Street,"['115TH', 'STREET']",STREET,115,STREET,,
2960,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3150706/32-36-bell-boulevard-bayside-queens-ny-11361,Single Family Home,3150706,32-36 Bell Boulevard,Bayside,11361.0,829000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormGreat Location. Nice 1 Family, Can Be Converted into Legal 2 Family. Wood floors throughout. 1st Fl features a spacious LR w/ crown molding, Formal DR, Modern EIK with granite counter tops and stainless steal appliances, also a full bath. Second floor features 3 bedrooms with modern full Bathroom. Fully renovated Basement w/ Half Bath & Private Entrance. Split AC units in Basement and first floor. Private driveway. New Roof. Spacious Backyard. Near LIRR, Q13 Bus, Bay Terrace Shopping.",,3.0,2.0,,1940.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.04,32-36,Bell Boulevard,"['BELL', 'BOULEVARD']",BOULEVARD,BELL,BOULEVARD,,
2961,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3227570/63-31-72-street-middle-village-queens-ny-11379,Single Family Townhouse,3227570,63-31 72 Street,Middle Village,11379.0,829000.0,Click for NYS Housing Discrimination Disclosure Notice & FormWelcome to this beautifully kept 20' wide Brick 1-Family Home in Middle Village. The main floor features a spacious living room and dining room with hardwood flooring throughout the entire home. Three Bedrooms on the second floor with a full Bathroom. Full finished basement with separate entrance in the lower level with laundry amenities. Then step out through your sliding door to the elevated deck behind your home overlooking your own private yard enclosed with PVC fencing. This well cared for home also offers split system A/C units and a 1 Car Garage with PRIVATE driveway. Relax on your front porch and enjoy the view of Juniper Valley Park.,,3.0,1.0,,1950.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.04,63-31,72 Street,"['72', 'STREET']",STREET,72,STREET,,
2962,https://www.elliman.com/newyorkcity/sales/detail/527-l-728-13_440053/110-grand-avenue-queens-ny-10301,Single Family Home,440053,110 Grand Avenue,Queens,10301.0,829000.0,Click for NYS Housing Discrimination Disclosure Notice & FormBeautiful and spacious 2 family minutes from Verrazano Bridge. Minutes from Wagner College. Short distance from S66 & S53 to Brooklyn. Close to Clove Lake Park. Home features 2 bedrooms over 3 bedrooms over a full finished basement with separate entrance. backyard features deck & off street parking.,,5.0,2.0,"864 
				Sq Ft.",1960.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,864.0,0.09,110,Grand Avenue,"['GRAND', 'AVENUE']",AVENUE,GRAND,AVENUE,,
2963,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3227121/31-16-101-street-east-elmhurst-queens-ny-11369,Multi Family Townhouse,3227121,31-16 101 Street,East Elmhurst,11369.0,829000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormColonial Brick 2 Family being sold. Next door 2 family property (31-20 101st) is being sold as a package. Total of 4 families available for $1,658,000. 1st floor includes a 1 bedroom, 1 bathroom with backyard access and a 2 car garage. Second floor includes 3 bedrooms, 1 bathroom. Units are occupied by tenants, please don't disturb. Property is under guardianship and sale is subject to court approval.Close To All Restaurants , Supermarkets, Stores , Transportation, 10 Min Away From The Main Roosevelt Train Station With A 7 Train And E, F, M, R Just 20 Min To Manhatta",,5.0,2.0,,1925.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.06,31-16,101 Street,"['101', 'STREET']",STREET,101,STREET,,
2964,https://www.elliman.com/newyorkcity/sales/detail/612-l-789-16_3241980/82-26-168th-street-hillcrest-queens-ny-11432,Single Family Home,3241980,82-26 168th Street,Hillcrest,11432.0,829000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormBrick colonial house is situated on a 40x116 lot. The first floor introduces a large  Living room, formal dining room, kitchen with lots of closet space.  The second floor features 3 bedrooms, 1 Full Bath.  Fully Finished  Basement, Detach Garage, and a spacious backyard for those summer bbqs.   Close to shopping centers, St. Johns University, and public transportation. This is a must-see!",,3.0,1.0,,1950.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.11,82-26,168th Street,"['168TH', 'STREET']",STREET,168,STREET,,
2965,https://www.elliman.com/newyorkcity/sales/detail/612-l-789-16_3241555/164-25-82nd-rd-hillcrest-queens-ny-11432,Single Family Home,3241555,164-25 82nd Rd,Hillcrest,11432.0,829000.0,"Click for NYS Housing Discrimination Disclosure Notice & Form1 family house excellent location close saint Johns university,Grand Central Parkway,Hospital,shopping,transportation and more.",,4.0,3.0,,1927.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.05,164-25,82nd Rd,"['82ND', 'RD']",ROAD,82ND,RD,,
2966,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3187608/16-52-202-street-clearview-queens-ny-11360,Single Family Home,3187608,16-52 202 Street,Clearview,11360.0,829000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormCreate your own dream home with beautiful views of the Clearview golf course. Home features 4 nice size bedrooms, 2 full baths, full basement, and hardwood floors. House needs TLC.",,4.0,2.0,,1965.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.08,16-52,202 Street,"['202', 'STREET']",STREET,202,STREET,,
2967,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3211288/90-10-holland-avenue-hammels-queens-ny-11693,Multi Family Townhouse,3211288,90-10 Holland Avenue,Hammels,11693.0,829000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormTotally renovated 2-Family House Located Just One Short Block From The Beach On The Quietest And Most Charming Street In All Of Rockaway Beach. Enjoy The Best Of Both Worlds With Quiet Tranquility, While Centrally Located In The Heart Of All The Cafe's, Bakeries, Wine Bars, Shops, Surfing And Boardwalk Concessions. All Furniture Included In Sale. House Comes With Warranty For Roof. Brand New Everything.",,5.0,2.0,"1,942 
				Sq Ft.",1920.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1942.0,0.03,90-10,Holland Avenue,"['HOLLAND', 'AVENUE']",AVENUE,HOLLAND,AVENUE,,
2968,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3208928/address-not-available-rockwood-park-queens-ny-11414,Single Family Home,3208928,Address Not Available,Rockwood Park,11414.0,829000.0,Click for NYS Housing Discrimination Disclosure Notice & FormLarge Colonial Stainless Steal Appliances Sub Zero Ref Anderson windows . Jacuzzi in Master Bedroom .,,4.0,2.0,,1965.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.1,Address,Not Available,"['NOT', 'AVAILABLE']",AVAILABLE,NOT,AVAILABLE,,
2969,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3227122/31-20-101-street-east-elmhurst-queens-ny-11369,Multi Family Townhouse,3227122,31-20 101 Street,East Elmhurst,11369.0,829000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormColonial Brick 2 Family being sold. Next door 2 family  property (31-16 101st) is being sold as a package. Total of 4 families available for $1,658,000. 1st floor includes a 1 bedroom, 1 bathroom with backyard access with a 2 car garage. Second floor includes 3 bedrooms, 1 bathroom. Units are occupied by tenants, please don't disturb. Property is under guardianship and sale is subject to court approval . Close To All Restaurants , Supermarkets, Stores , Transportation, 10 Min Away From The Main Roosevelt Train Station With A 7 Train And E, F, M, R Just 20 Min To Manhattan",,4.0,2.0,,1925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.06,31-20,101 Street,"['101', 'STREET']",STREET,101,STREET,,
2970,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3196774/53-76-62nd-street-maspeth-queens-ny-11378,Single Family Home,3196774,53-76 62nd Street,Maspeth,11378.0,829000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormIncredible opportunity to own a 4 Bedroom, 2 Full Baths Home on a Quiet Street!!! Larger than most homes in the area with Updated Renovated Kitchen. Living Room, Formal Dining Room, Spacious Finished Basement. Sun Drenched backyard and Front Porch.  This wont last long as it is a rare find!",,4.0,2.0,,1945.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.0,0.0,,0.05,53-76,62nd Street,"['62ND', 'STREET']",STREET,62ND,STREET,,
2971,https://www.elliman.com/newyorkcity/sales/detail/612-l-789-16_3253214/48-11-59th-street-maspeth-queens-ny-11377,Multi Family Townhouse,3253214,48-11 59th Street,Maspeth,11377.0,829000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormLegal 2 family, frame, fully detached house. Property to be sold in ""AS IS""  condition. 2 (2) Bedrooms apartments plus full basement. Formal dining room on both. Party driveway.",,4.0,2.0,"1,920 
				Sq Ft.",1935.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.0,0.0,1920.0,0.05,48-11,59th Street,"['59TH', 'STREET']",STREET,59,STREET,,
2972,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3198660/90-13-84th-st-woodhaven-queens-ny-11421,Multi Family Townhouse,3198660,90-13 84th St,Woodhaven,11421.0,829000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormWell maintain two family semi-detached house in Woodhaven. Located At The Heart Of Woodhaven. 2 Separated hot water tanks. Close too A, J And Z train & 56 Bus. Walking  distant to shopping area, private & public schools. Don't miss the great opportunity. It won't last.",,5.0,3.0,"1,547 
				Sq Ft.",1910.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.0,0.0,1547.0,0.05,90-13,84th St,"['84TH', 'ST']",STREET,84,ST,,
2973,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3235667/153-19-124th-avenue-south-jamaica-queens-ny-11434,Multi Family Townhouse,3235667,153-19 124th Avenue,South Jamaica,11434.0,829000.0,"Click for NYS Housing Discrimination Disclosure Notice & FormThis Exquisite Home Is Totally Renovated With New Electrical, Plumbing, New Baths w/ Jacuzzi, new boiler, new hot water tank, New Kitchens With Granite, New stainless steel appliances, Wood Flooring Throughout, New Walls, Light Fixture, Full Finished Basement, New Sidings, new Windows, Design ceiling, security cameras system etc. Close to all Amenities",,5.0,3.0,,1930.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.0,1.0,,0.09,153-19,124th Avenue,"['124TH', 'AVENUE']",AVENUE,124,AVENUE,,
2974,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_3226300/25-15-college-point-boulevard-college-point-queens-ny-11356,Single Family Home,3226300,25-15 College Point Boulevard,College Point,11356.0,828888.0,"Click for NYS Housing Discrimination Disclosure Notice & FormMotivated Seller! Excellent Location In college Point, Only Minutes Ride to downtown Flushing And 7 Train Station, Q65 Bus, 10 Mins To Flushing Main St, Totaly Renovated, "" Move-In "" Condition.",,4.0,2.0,,1950.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.06,25-15,College Point Boulevard,"['COLLEGE', 'POINT', 'BOULEVARD']",BOULEVARD,POINT,POINT,,
2975,https://www.elliman.com/newyorkcity/sales/detail/612-l-789-16_3250504/202-33-46-avenue-bayside-manor-queens-ny-11361,Single Family Home,3250504,202-33 46 Avenue,Bayside Manor,11361.0,828888.0,"Click for NYS Housing Discrimination Disclosure Notice & FormJust arrived- fabulous semi detached 2 bedroom, 2 bathroom semi detached brick home in desirable section of Bayside section. Great opportunity to convert to legal 2 family home. Convenient location close to shopping, schools, highways, transportation and house of worship. Call for an appointment today, house will not last!",,2.0,2.0,"1,420 
				Sq Ft.",1955.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1420.0,0.04,202-33,46 Avenue,"['46', 'AVENUE']",AVENUE,46,AVENUE,,
2976,https://www.elliman.com/newyorkcity/sales/detail/612-l-789-16_3246273/72-13-calamus-avenue-maspeth-queens-ny-11377,Single Family Home,3246273,72-13 Calamus Avenue,Maspeth,11377.0,828800.0,"Click for NYS Housing Discrimination Disclosure Notice & FormGreat Opportunity: Very well-maintained 1-Family brick semi-detached home on the Woodside/Maspeth border. Features abundant character, and pride of ownership is evident throughout. Access to charming private deck exudes a sense of the suburbs. State-of-the-art security system. Meticulously manicured front and rear lawns to include a rear storage shed. Rear parking for two cars. Convenient to  schools, shopping and transportation. Q47 & Q18 busses to subways.",,3.0,2.0,"1,624 
				Sq Ft.",1940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1624.0,0.04,72-13,Calamus Avenue,"['CALAMUS', 'AVENUE']",AVENUE,CALAMUS,AVENUE,,
2977,https://www.elliman.com/newyorkcity/sales/detail/612-l-728-16_2938161/206-18-50th-avenue-bayside-queens-ny-11364,Single Family Home,2938161,206-18 50th Avenue,Bayside,11364.0,828000.0,"Click for NYS Housing Discrimination Disclosure Notice & Form*Under Contract - No More Showing* Beautiful 1 Family In Oakland Garden With Easy Access To Transportation And Major Highways.  Pvt Driveway With 1 Car Garage. The House Contains 3 Bedrms And 2 1/2 Baths.  Stunning Eat-In Kitchen With Ss Appliances, Large Pantry, And Side Door To Gorgeous Backyard.  Formal Dining, Living Rm, And Fin Basmt With Family, Spare Rm Etc..",,3.0,2.0,,1930.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.06,206-18,50th Avenue,"['50TH', 'AVENUE']",AVENUE,50,AVENUE,,
